legacy_url,disposition,target_url,redirect_code,reason,owner,priority,implementation_layer,url_class,source,has_organic_traffic,has_external_links
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fstorefront-protection-in-the-pwa-kit%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fstorefront-protection-in-the-pwa-kit%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fswc-and-storybook-error-failed-to-load-native-binding%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fswc-and-storybook-error-failed-to-load-native-binding%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ftaming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ftaming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-attribute-fallback-system-in-sfcc%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-attribute-fallback-system-in-sfcc%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-b2c-commerce-architect-certification%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-b2c-commerce-architect-certification%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-deprecation-of-the-uuid-token-for-api-clients%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-deprecation-of-the-uuid-token-for-api-clients%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-importance-of-origin-shielding%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-importance-of-origin-shielding%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-journey-from-developer-to-architect%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-journey-from-developer-to-architect%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-latest-in-sfcc-version-24-7%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-latest-in-sfcc-version-24-7%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-move-from-on-site-to-remote%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-move-from-on-site-to-remote%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-path-to-being-an-architect%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-path-to-being-an-architect%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-realm-split-field-guide-to-migrating-an-sfcc-site%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-realm-split-field-guide-to-migrating-an-sfcc-site%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-salesforce-b2c-commerce-cloud-environment%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-salesforce-b2c-commerce-cloud-environment%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-sfcc-guide-to-finding-pod-numbers%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthe-sfcc-guide-to-finding-pod-numbers%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthird-party-api-caching-in-commerce-cloud%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthird-party-api-caching-in-commerce-cloud%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthree-things-to-secure-sfcc%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fthree-things-to-secure-sfcc%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Funderstanding-locale-fallback-in-sfcc%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Funderstanding-locale-fallback-in-sfcc%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Funderstanding-sfcc-instances%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Funderstanding-sfcc-instances%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fvideo%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fvideo%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-can-i-use-chatgpt-for-when-working-with-salesforce%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-can-i-use-chatgpt-for-when-working-with-salesforce%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-commerce-on-core%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-commerce-on-core%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-new-in-sfcc-24-6%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-new-in-sfcc-24-6%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-oci-omnichannel-inventory%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-oci-omnichannel-inventory%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-the-ocapi-session-bridge%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-the-ocapi-session-bridge%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-the-sfcc-managed-runtime%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-is-the-sfcc-managed-runtime%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-skills-do-i-need-as-a-sfcc-architect%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhat-skills-do-i-need-as-a-sfcc-architect%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhere-is-the-new-sfcc-documentation%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhere-is-the-new-sfcc-documentation%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhere-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhere-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhy-circumventing-sfcc-quota-limits-is-a-bad-idea%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fwhy-circumventing-sfcc-quota-limits-is-a-bad-idea%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fyour-definitive-mobile-app-checklist%2F,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fyour-definitive-mobile-app-checklist%2F&,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/wp/v2/categories/1/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
/wp-json/wp/v2/categories/100/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:1,,
