legacy_url,legacy_path,route_class,disposition,target_url,intent_class,owner,notes,implementation_layer,redirect_code,has_organic_traffic,has_external_links,source
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-23-10-release-a-comprehensive-overview%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-23-10-release-a-comprehensive-overview%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-23-10-release-a-comprehensive-overview%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-23-10-release-a-comprehensive-overview%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-content-erd%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-content-erd%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-content-erd%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-content-erd%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-customer-erd%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-customer-erd%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-customer-erd%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-customer-erd%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-documentation%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-documentation%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-documentation%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-documentation%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-erd%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-erd%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-erd%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-erd%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-governance-and-quotas%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-governance-and-quotas%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-governance-and-quotas%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-governance-and-quotas%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-october-updates%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-october-updates%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-october-updates%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-october-updates%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-the-22-7-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-the-22-7-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-the-22-7-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-cloud-the-22-7-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-5-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-5-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-5-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-5-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-6-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-6-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-6-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-b2c-commerce-the-22-6-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-connections-2024-and-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-connections-2024-and-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-connections-2024-and-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-connections-2024-and-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-payments-experience-explained%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-payments-experience-explained%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-payments-experience-explained%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsalesforce-payments-experience-explained%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsecure-coding-in-salesforce-b2c-commerce-cloud%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsecure-coding-in-salesforce-b2c-commerce-cloud%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsecure-coding-in-salesforce-b2c-commerce-cloud%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsecure-coding-in-salesforce-b2c-commerce-cloud%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsending-emails-from-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsending-emails-from-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsending-emails-from-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsending-emails-from-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fserver-side-performance-in-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fserver-side-performance-in-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fserver-side-performance-in-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fserver-side-performance-in-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-24-1-release-a-new-year-update%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-24-1-release-a-new-year-update%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-24-1-release-a-new-year-update%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-24-1-release-a-new-year-update%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-basket-order-erd%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-basket-order-erd%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-basket-order-erd%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-basket-order-erd%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-introduction%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-introduction%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-introduction%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsfcc-introduction%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-get-javascript-developer-i-certified%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-get-javascript-developer-i-certified%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-get-javascript-developer-i-certified%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-get-javascript-developer-i-certified%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-use-sfra-rest-endpoints-in-a-composable-storefront%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-use-sfra-rest-endpoints-in-a-composable-storefront%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-use-sfra-rest-endpoints-in-a-composable-storefront%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fshould-i-use-sfra-rest-endpoints-in-a-composable-storefront%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsimplifying-the-salesforce-order-of-execution%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsimplifying-the-salesforce-order-of-execution%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsimplifying-the-salesforce-order-of-execution%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsimplifying-the-salesforce-order-of-execution%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsitegenesis-vs-sfra-vs-pwa%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsitegenesis-vs-sfra-vs-pwa%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsitegenesis-vs-sfra-vs-pwa%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fsitegenesis-vs-sfra-vs-pwa%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslas-in-sfra-or-sitegenesis%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslas-in-sfra-or-sitegenesis%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslas-in-sfra-or-sitegenesis%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslas-in-sfra-or-sitegenesis%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslicing-versus-variation-groups-in-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslicing-versus-variation-groups-in-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslicing-versus-variation-groups-in-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fslicing-versus-variation-groups-in-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
